source_index|h_power|x_power|y_power|expr
277|1|1|15|-2*A2_2_3*auxQ3_0_1+14*B2_2_3*auxP4_0_7+20*auxP4_0_10*auxQ3_2_6+22*auxP4_0_11*auxQ3_2_5+24*auxP4_0_12*auxQ3_2_4+26*auxP4_0_13*auxQ3_2_3+28*auxP4_0_14*auxQ3_2_2+30*auxP4_0_15*auxQ3_2_1+32*auxP4_0_16*auxQ3_2_0+16*auxP4_0_8*auxQ3_2_8+18*auxP4_0_9*auxQ3_2_7+4*auxP4_1_10*auxQ3_1_6+6*auxP4_1_11*auxQ3_1_5+8*auxP4_1_12*auxQ3_1_4+10*auxP4_1_13*auxQ3_1_3+12*auxP4_1_14*auxQ3_1_2+14*auxP4_1_15*auxQ3_1_1+16*auxP4_1_16*auxQ3_1_0-10*auxP4_1_3*auxQ3_1_13-8*auxP4_1_4*auxQ3_1_12-6*auxP4_1_5*auxQ3_1_11-4*auxP4_1_6*auxQ3_1_10-2*auxP4_1_7*auxQ3_1_9+2*auxP4_1_9*auxQ3_1_7-32*auxP4_2_0*auxQ3_0_16-30*auxP4_2_1*auxQ3_0_15-12*auxP4_2_10*auxQ3_0_6-10*auxP4_2_11*auxQ3_0_5-8*auxP4_2_12*auxQ3_0_4-6*auxP4_2_13*auxQ3_0_3-4*auxP4_2_14*auxQ3_0_2-28*auxP4_2_2*auxQ3_0_14-26*auxP4_2_3*auxQ3_0_13-24*auxP4_2_4*auxQ3_0_12-22*auxP4_2_5*auxQ3_0_11-20*auxP4_2_6*auxQ3_0_10-18*auxP4_2_7*auxQ3_0_9-16*auxP4_2_8*auxQ3_0_8-14*auxP4_2_9*auxQ3_0_7
278|1|1|16|-4*A2_2_3*auxQ3_0_2+16*B2_2_3*auxP4_0_8+20*auxP4_0_10*auxQ3_2_7+22*auxP4_0_11*auxQ3_2_6+24*auxP4_0_12*auxQ3_2_5+26*auxP4_0_13*auxQ3_2_4+28*auxP4_0_14*auxQ3_2_3+30*auxP4_0_15*auxQ3_2_2+32*auxP4_0_16*auxQ3_2_1+34*auxP4_0_17*auxQ3_2_0+18*auxP4_0_9*auxQ3_2_8+3*auxP4_1_10*auxQ3_1_7+5*auxP4_1_11*auxQ3_1_6+7*auxP4_1_12*auxQ3_1_5+9*auxP4_1_13*auxQ3_1_4+11*auxP4_1_14*auxQ3_1_3+13*auxP4_1_15*auxQ3_1_2+15*auxP4_1_16*auxQ3_1_1+17*auxP4_1_17*auxQ3_1_0-9*auxP4_1_4*auxQ3_1_13-7*auxP4_1_5*auxQ3_1_12-5*auxP4_1_6*auxQ3_1_11-3*auxP4_1_7*auxQ3_1_10-auxP4_1_8*auxQ3_1_9+auxP4_1_9*auxQ3_1_8-34*auxP4_2_0*auxQ3_0_17-32*auxP4_2_1*auxQ3_0_16-14*auxP4_2_10*auxQ3_0_7-12*auxP4_2_11*auxQ3_0_6-10*auxP4_2_12*auxQ3_0_5-8*auxP4_2_13*auxQ3_0_4-6*auxP4_2_14*auxQ3_0_3-30*auxP4_2_2*auxQ3_0_15-28*auxP4_2_3*auxQ3_0_14-26*auxP4_2_4*auxQ3_0_13-24*auxP4_2_5*auxQ3_0_12-22*auxP4_2_6*auxQ3_0_11-20*auxP4_2_7*auxQ3_0_10-18*auxP4_2_8*auxQ3_0_9-16*auxP4_2_9*auxQ3_0_8
279|1|1|17|-6*A2_2_3*auxQ3_0_3+18*B2_2_3*auxP4_0_9+20*auxP4_0_10*auxQ3_2_8+22*auxP4_0_11*auxQ3_2_7+24*auxP4_0_12*auxQ3_2_6+26*auxP4_0_13*auxQ3_2_5+28*auxP4_0_14*auxQ3_2_4+30*auxP4_0_15*auxQ3_2_3+32*auxP4_0_16*auxQ3_2_2+34*auxP4_0_17*auxQ3_2_1+36*auxP4_0_18*auxQ3_2_0+2*auxP4_1_10*auxQ3_1_8+4*auxP4_1_11*auxQ3_1_7+6*auxP4_1_12*auxQ3_1_6+8*auxP4_1_13*auxQ3_1_5+10*auxP4_1_14*auxQ3_1_4+12*auxP4_1_15*auxQ3_1_3+14*auxP4_1_16*auxQ3_1_2+16*auxP4_1_17*auxQ3_1_1+18*auxP4_1_18*auxQ3_1_0-8*auxP4_1_5*auxQ3_1_13-6*auxP4_1_6*auxQ3_1_12-4*auxP4_1_7*auxQ3_1_11-2*auxP4_1_8*auxQ3_1_10-36*auxP4_2_0-34*auxP4_2_1*auxQ3_0_17-16*auxP4_2_10*auxQ3_0_8-14*auxP4_2_11*auxQ3_0_7-12*auxP4_2_12*auxQ3_0_6-10*auxP4_2_13*auxQ3_0_5-8*auxP4_2_14*auxQ3_0_4-32*auxP4_2_2*auxQ3_0_16-30*auxP4_2_3*auxQ3_0_15-28*auxP4_2_4*auxQ3_0_14-26*auxP4_2_5*auxQ3_0_13-24*auxP4_2_6*auxQ3_0_12-22*auxP4_2_7*auxQ3_0_11-20*auxP4_2_8*auxQ3_0_10-18*auxP4_2_9*auxQ3_0_9
280|1|1|18|-8*A2_2_3*auxQ3_0_4+20*B2_2_3*auxP4_0_10+22*auxP4_0_11*auxQ3_2_8+24*auxP4_0_12*auxQ3_2_7+26*auxP4_0_13*auxQ3_2_6+28*auxP4_0_14*auxQ3_2_5+30*auxP4_0_15*auxQ3_2_4+32*auxP4_0_16*auxQ3_2_3+34*auxP4_0_17*auxQ3_2_2+36*auxP4_0_18*auxQ3_2_1+38*auxP4_0_19*auxQ3_2_0+auxP4_1_10*auxQ3_1_9+3*auxP4_1_11*auxQ3_1_8+5*auxP4_1_12*auxQ3_1_7+7*auxP4_1_13*auxQ3_1_6+9*auxP4_1_14*auxQ3_1_5+11*auxP4_1_15*auxQ3_1_4+13*auxP4_1_16*auxQ3_1_3+15*auxP4_1_17*auxQ3_1_2+17*auxP4_1_18*auxQ3_1_1+19*auxP4_1_19*auxQ3_1_0-7*auxP4_1_6*auxQ3_1_13-5*auxP4_1_7*auxQ3_1_12-3*auxP4_1_8*auxQ3_1_11-auxP4_1_9*auxQ3_1_10-36*auxP4_2_1-18*auxP4_2_10*auxQ3_0_9-16*auxP4_2_11*auxQ3_0_8-14*auxP4_2_12*auxQ3_0_7-12*auxP4_2_13*auxQ3_0_6-10*auxP4_2_14*auxQ3_0_5-34*auxP4_2_2*auxQ3_0_17-32*auxP4_2_3*auxQ3_0_16-30*auxP4_2_4*auxQ3_0_15-28*auxP4_2_5*auxQ3_0_14-26*auxP4_2_6*auxQ3_0_13-24*auxP4_2_7*auxQ3_0_12-22*auxP4_2_8*auxQ3_0_11-20*auxP4_2_9*auxQ3_0_10
281|1|1|19|-10*A2_2_3*auxQ3_0_5+22*B2_2_3*auxP4_0_11+24*auxP4_0_12*auxQ3_2_8+26*auxP4_0_13*auxQ3_2_7+28*auxP4_0_14*auxQ3_2_6+30*auxP4_0_15*auxQ3_2_5+32*auxP4_0_16*auxQ3_2_4+34*auxP4_0_17*auxQ3_2_3+36*auxP4_0_18*auxQ3_2_2+38*auxP4_0_19*auxQ3_2_1+40*auxP4_0_20*auxQ3_2_0+2*auxP4_1_11*auxQ3_1_9+4*auxP4_1_12*auxQ3_1_8+6*auxP4_1_13*auxQ3_1_7+8*auxP4_1_14*auxQ3_1_6+10*auxP4_1_15*auxQ3_1_5+12*auxP4_1_16*auxQ3_1_4+14*auxP4_1_17*auxQ3_1_3+16*auxP4_1_18*auxQ3_1_2+18*auxP4_1_19*auxQ3_1_1-6*auxP4_1_7*auxQ3_1_13-4*auxP4_1_8*auxQ3_1_12-2*auxP4_1_9*auxQ3_1_11-20*auxP4_2_10*auxQ3_0_10-18*auxP4_2_11*auxQ3_0_9-16*auxP4_2_12*auxQ3_0_8-14*auxP4_2_13*auxQ3_0_7-12*auxP4_2_14*auxQ3_0_6-36*auxP4_2_2-34*auxP4_2_3*auxQ3_0_17-32*auxP4_2_4*auxQ3_0_16-30*auxP4_2_5*auxQ3_0_15-28*auxP4_2_6*auxQ3_0_14-26*auxP4_2_7*auxQ3_0_13-24*auxP4_2_8*auxQ3_0_12-22*auxP4_2_9*auxQ3_0_11
282|1|1|20|-12*A2_2_3*auxQ3_0_6+24*B2_2_3*auxP4_0_12+26*auxP4_0_13*auxQ3_2_8+28*auxP4_0_14*auxQ3_2_7+30*auxP4_0_15*auxQ3_2_6+32*auxP4_0_16*auxQ3_2_5+34*auxP4_0_17*auxQ3_2_4+36*auxP4_0_18*auxQ3_2_3+38*auxP4_0_19*auxQ3_2_2+40*auxP4_0_20*auxQ3_2_1+42*auxP4_0_21*auxQ3_2_0-auxP4_1_10*auxQ3_1_11+auxP4_1_11*auxQ3_1_10+3*auxP4_1_12*auxQ3_1_9+5*auxP4_1_13*auxQ3_1_8+7*auxP4_1_14*auxQ3_1_7+9*auxP4_1_15*auxQ3_1_6+11*auxP4_1_16*auxQ3_1_5+13*auxP4_1_17*auxQ3_1_4+15*auxP4_1_18*auxQ3_1_3+17*auxP4_1_19*auxQ3_1_2-5*auxP4_1_8*auxQ3_1_13-3*auxP4_1_9*auxQ3_1_12-22*auxP4_2_10*auxQ3_0_11-20*auxP4_2_11*auxQ3_0_10-18*auxP4_2_12*auxQ3_0_9-16*auxP4_2_13*auxQ3_0_8-14*auxP4_2_14*auxQ3_0_7-36*auxP4_2_3-34*auxP4_2_4*auxQ3_0_17-32*auxP4_2_5*auxQ3_0_16-30*auxP4_2_6*auxQ3_0_15-28*auxP4_2_7*auxQ3_0_14-26*auxP4_2_8*auxQ3_0_13-24*auxP4_2_9*auxQ3_0_12
283|1|1|21|-14*A2_2_3*auxQ3_0_7+26*B2_2_3*auxP4_0_13+28*auxP4_0_14*auxQ3_2_8+30*auxP4_0_15*auxQ3_2_7+32*auxP4_0_16*auxQ3_2_6+34*auxP4_0_17*auxQ3_2_5+36*auxP4_0_18*auxQ3_2_4+38*auxP4_0_19*auxQ3_2_3+40*auxP4_0_20*auxQ3_2_2+42*auxP4_0_21*auxQ3_2_1+44*auxP4_0_22*auxQ3_2_0-2*auxP4_1_10*auxQ3_1_12+2*auxP4_1_12*auxQ3_1_10+4*auxP4_1_13*auxQ3_1_9+6*auxP4_1_14*auxQ3_1_8+8*auxP4_1_15*auxQ3_1_7+10*auxP4_1_16*auxQ3_1_6+12*auxP4_1_17*auxQ3_1_5+14*auxP4_1_18*auxQ3_1_4+16*auxP4_1_19*auxQ3_1_3-4*auxP4_1_9*auxQ3_1_13-24*auxP4_2_10*auxQ3_0_12-22*auxP4_2_11*auxQ3_0_11-20*auxP4_2_12*auxQ3_0_10-18*auxP4_2_13*auxQ3_0_9-16*auxP4_2_14*auxQ3_0_8-36*auxP4_2_4-34*auxP4_2_5*auxQ3_0_17-32*auxP4_2_6*auxQ3_0_16-30*auxP4_2_7*auxQ3_0_15-28*auxP4_2_8*auxQ3_0_14-26*auxP4_2_9*auxQ3_0_13
284|1|1|22|-16*A2_2_3*auxQ3_0_8+28*B2_2_3*auxP4_0_14+30*auxP4_0_15*auxQ3_2_8+32*auxP4_0_16*auxQ3_2_7+34*auxP4_0_17*auxQ3_2_6+36*auxP4_0_18*auxQ3_2_5+38*auxP4_0_19*auxQ3_2_4+40*auxP4_0_20*auxQ3_2_3+42*auxP4_0_21*auxQ3_2_2+44*auxP4_0_22*auxQ3_2_1+46*auxP4_0_23*auxQ3_2_0-3*auxP4_1_10*auxQ3_1_13-auxP4_1_11*auxQ3_1_12+auxP4_1_12*auxQ3_1_11+3*auxP4_1_13*auxQ3_1_10+5*auxP4_1_14*auxQ3_1_9+7*auxP4_1_15*auxQ3_1_8+9*auxP4_1_16*auxQ3_1_7+11*auxP4_1_17*auxQ3_1_6+13*auxP4_1_18*auxQ3_1_5+15*auxP4_1_19*auxQ3_1_4-26*auxP4_2_10*auxQ3_0_13-24*auxP4_2_11*auxQ3_0_12-22*auxP4_2_12*auxQ3_0_11-20*auxP4_2_13*auxQ3_0_10-18*auxP4_2_14*auxQ3_0_9-36*auxP4_2_5-34*auxP4_2_6*auxQ3_0_17-32*auxP4_2_7*auxQ3_0_16-30*auxP4_2_8*auxQ3_0_15-28*auxP4_2_9*auxQ3_0_14
285|1|1|23|-18*A2_2_3*auxQ3_0_9+30*B2_2_3*auxP4_0_15+32*auxP4_0_16*auxQ3_2_8+34*auxP4_0_17*auxQ3_2_7+36*auxP4_0_18*auxQ3_2_6+38*auxP4_0_19*auxQ3_2_5+40*auxP4_0_20*auxQ3_2_4+42*auxP4_0_21*auxQ3_2_3+44*auxP4_0_22*auxQ3_2_2+46*auxP4_0_23*auxQ3_2_1-2*auxP4_1_11*auxQ3_1_13+2*auxP4_1_13*auxQ3_1_11+4*auxP4_1_14*auxQ3_1_10+6*auxP4_1_15*auxQ3_1_9+8*auxP4_1_16*auxQ3_1_8+10*auxP4_1_17*auxQ3_1_7+12*auxP4_1_18*auxQ3_1_6+14*auxP4_1_19*auxQ3_1_5-28*auxP4_2_10*auxQ3_0_14-26*auxP4_2_11*auxQ3_0_13-24*auxP4_2_12*auxQ3_0_12-22*auxP4_2_13*auxQ3_0_11-20*auxP4_2_14*auxQ3_0_10-36*auxP4_2_6-34*auxP4_2_7*auxQ3_0_17-32*auxP4_2_8*auxQ3_0_16-30*auxP4_2_9*auxQ3_0_15+48*auxQ3_2_0
286|1|1|24|-20*A2_2_3*auxQ3_0_10+32*B2_2_3*auxP4_0_16+34*auxP4_0_17*auxQ3_2_8+36*auxP4_0_18*auxQ3_2_7+38*auxP4_0_19*auxQ3_2_6+40*auxP4_0_20*auxQ3_2_5+42*auxP4_0_21*auxQ3_2_4+44*auxP4_0_22*auxQ3_2_3+46*auxP4_0_23*auxQ3_2_2-auxP4_1_12*auxQ3_1_13+auxP4_1_13*auxQ3_1_12+3*auxP4_1_14*auxQ3_1_11+5*auxP4_1_15*auxQ3_1_10+7*auxP4_1_16*auxQ3_1_9+9*auxP4_1_17*auxQ3_1_8+11*auxP4_1_18*auxQ3_1_7+13*auxP4_1_19*auxQ3_1_6-30*auxP4_2_10*auxQ3_0_15-28*auxP4_2_11*auxQ3_0_14-26*auxP4_2_12*auxQ3_0_13-24*auxP4_2_13*auxQ3_0_12-22*auxP4_2_14*auxQ3_0_11-36*auxP4_2_7-34*auxP4_2_8*auxQ3_0_17-32*auxP4_2_9*auxQ3_0_16+48*auxQ3_2_1
287|1|1|25|-22*A2_2_3*auxQ3_0_11+34*B2_2_3*auxP4_0_17+36*auxP4_0_18*auxQ3_2_8+38*auxP4_0_19*auxQ3_2_7+40*auxP4_0_20*auxQ3_2_6+42*auxP4_0_21*auxQ3_2_5+44*auxP4_0_22*auxQ3_2_4+46*auxP4_0_23*auxQ3_2_3+2*auxP4_1_14*auxQ3_1_12+4*auxP4_1_15*auxQ3_1_11+6*auxP4_1_16*auxQ3_1_10+8*auxP4_1_17*auxQ3_1_9+10*auxP4_1_18*auxQ3_1_8+12*auxP4_1_19*auxQ3_1_7-32*auxP4_2_10*auxQ3_0_16-30*auxP4_2_11*auxQ3_0_15-28*auxP4_2_12*auxQ3_0_14-26*auxP4_2_13*auxQ3_0_13-24*auxP4_2_14*auxQ3_0_12-36*auxP4_2_8-34*auxP4_2_9*auxQ3_0_17+48*auxQ3_2_2
288|1|1|26|-24*A2_2_3*auxQ3_0_12+36*B2_2_3*auxP4_0_18+38*auxP4_0_19*auxQ3_2_8+40*auxP4_0_20*auxQ3_2_7+42*auxP4_0_21*auxQ3_2_6+44*auxP4_0_22*auxQ3_2_5+46*auxP4_0_23*auxQ3_2_4+auxP4_1_14*auxQ3_1_13+3*auxP4_1_15*auxQ3_1_12+5*auxP4_1_16*auxQ3_1_11+7*auxP4_1_17*auxQ3_1_10+9*auxP4_1_18*auxQ3_1_9+11*auxP4_1_19*auxQ3_1_8-34*auxP4_2_10*auxQ3_0_17-32*auxP4_2_11*auxQ3_0_16-30*auxP4_2_12*auxQ3_0_15-28*auxP4_2_13*auxQ3_0_14-26*auxP4_2_14*auxQ3_0_13-36*auxP4_2_9+48*auxQ3_2_3
289|1|1|27|-26*A2_2_3*auxQ3_0_13+38*B2_2_3*auxP4_0_19+40*auxP4_0_20*auxQ3_2_8+42*auxP4_0_21*auxQ3_2_7+44*auxP4_0_22*auxQ3_2_6+46*auxP4_0_23*auxQ3_2_5+2*auxP4_1_15*auxQ3_1_13+4*auxP4_1_16*auxQ3_1_12+6*auxP4_1_17*auxQ3_1_11+8*auxP4_1_18*auxQ3_1_10+10*auxP4_1_19*auxQ3_1_9-36*auxP4_2_10-34*auxP4_2_11*auxQ3_0_17-32*auxP4_2_12*auxQ3_0_16-30*auxP4_2_13*auxQ3_0_15-28*auxP4_2_14*auxQ3_0_14+48*auxQ3_2_4
290|1|1|28|-28*A2_2_3*auxQ3_0_14+40*B2_2_3*auxP4_0_20+42*auxP4_0_21*auxQ3_2_8+44*auxP4_0_22*auxQ3_2_7+46*auxP4_0_23*auxQ3_2_6+3*auxP4_1_16*auxQ3_1_13+5*auxP4_1_17*auxQ3_1_12+7*auxP4_1_18*auxQ3_1_11+9*auxP4_1_19*auxQ3_1_10-36*auxP4_2_11-34*auxP4_2_12*auxQ3_0_17-32*auxP4_2_13*auxQ3_0_16-30*auxP4_2_14*auxQ3_0_15+48*auxQ3_2_5
291|1|1|29|-30*A2_2_3*auxQ3_0_15+42*B2_2_3*auxP4_0_21+44*auxP4_0_22*auxQ3_2_8+46*auxP4_0_23*auxQ3_2_7+4*auxP4_1_17*auxQ3_1_13+6*auxP4_1_18*auxQ3_1_12+8*auxP4_1_19*auxQ3_1_11-36*auxP4_2_12-34*auxP4_2_13*auxQ3_0_17-32*auxP4_2_14*auxQ3_0_16+48*auxQ3_2_6
292|1|1|30|-32*A2_2_3*auxQ3_0_16+44*B2_2_3*auxP4_0_22+46*auxP4_0_23*auxQ3_2_8+5*auxP4_1_18*auxQ3_1_13+7*auxP4_1_19*auxQ3_1_12-36*auxP4_2_13-34*auxP4_2_14*auxQ3_0_17+48*auxQ3_2_7
293|1|1|31|-34*A2_2_3*auxQ3_0_17+46*B2_2_3*auxP4_0_23+6*auxP4_1_19*auxQ3_1_13-36*auxP4_2_14+48*auxQ3_2_8
294|1|1|32|-36*A2_2_3+48*B2_2_3
295|1|2|0|3*auxP4_0_1*auxQ3_3_0-auxP4_1_0*auxQ3_2_1+2*auxP4_1_1*auxQ3_2_0-2*auxP4_2_0*auxQ3_1_1+auxP4_2_1*auxQ3_1_0-3*auxP4_3_0*auxQ3_0_1
296|1|2|1|3*auxP4_0_1*auxQ3_3_1+6*auxP4_0_2*auxQ3_3_0-2*auxP4_1_0*auxQ3_2_2+auxP4_1_1*auxQ3_2_1+4*auxP4_1_2*auxQ3_2_0-4*auxP4_2_0*auxQ3_1_2-auxP4_2_1*auxQ3_1_1+2*auxP4_2_2*auxQ3_1_0-6*auxP4_3_0*auxQ3_0_2-3*auxP4_3_1*auxQ3_0_1
297|1|2|2|3*auxP4_0_1*auxQ3_3_2+6*auxP4_0_2*auxQ3_3_1+9*auxP4_0_3*auxQ3_3_0-3*auxP4_1_0*auxQ3_2_3+3*auxP4_1_2*auxQ3_2_1+6*auxP4_1_3*auxQ3_2_0-6*auxP4_2_0*auxQ3_1_3-3*auxP4_2_1*auxQ3_1_2+3*auxP4_2_3*auxQ3_1_0-9*auxP4_3_0*auxQ3_0_3-6*auxP4_3_1*auxQ3_0_2-3*auxP4_3_2*auxQ3_0_1
298|1|2|3|3*auxP4_0_1*auxQ3_3_3+6*auxP4_0_2*auxQ3_3_2+9*auxP4_0_3*auxQ3_3_1+12*auxP4_0_4*auxQ3_3_0-4*auxP4_1_0*auxQ3_2_4-auxP4_1_1*auxQ3_2_3+2*auxP4_1_2*auxQ3_2_2+5*auxP4_1_3*auxQ3_2_1+8*auxP4_1_4*auxQ3_2_0-8*auxP4_2_0*auxQ3_1_4-5*auxP4_2_1*auxQ3_1_3-2*auxP4_2_2*auxQ3_1_2+auxP4_2_3*auxQ3_1_1+4*auxP4_2_4*auxQ3_1_0-12*auxP4_3_0*auxQ3_0_4-9*auxP4_3_1*auxQ3_0_3-6*auxP4_3_2*auxQ3_0_2-3*auxP4_3_3*auxQ3_0_1
299|1|2|4|3*auxP4_0_1*auxQ3_3_4+6*auxP4_0_2*auxQ3_3_3+9*auxP4_0_3*auxQ3_3_2+12*auxP4_0_4*auxQ3_3_1+15*auxP4_0_5*auxQ3_3_0-5*auxP4_1_0*auxQ3_2_5-2*auxP4_1_1*auxQ3_2_4+auxP4_1_2*auxQ3_2_3+4*auxP4_1_3*auxQ3_2_2+7*auxP4_1_4*auxQ3_2_1+10*auxP4_1_5*auxQ3_2_0-10*auxP4_2_0*auxQ3_1_5-7*auxP4_2_1*auxQ3_1_4-4*auxP4_2_2*auxQ3_1_3-auxP4_2_3*auxQ3_1_2+2*auxP4_2_4*auxQ3_1_1+5*auxP4_2_5*auxQ3_1_0-15*auxP4_3_0*auxQ3_0_5-12*auxP4_3_1*auxQ3_0_4-9*auxP4_3_2*auxQ3_0_3-6*auxP4_3_3*auxQ3_0_2-3*auxP4_3_4*auxQ3_0_1
300|1|2|5|3*B3_3_5*auxP4_0_1+6*auxP4_0_2*auxQ3_3_4+9*auxP4_0_3*auxQ3_3_3+12*auxP4_0_4*auxQ3_3_2+15*auxP4_0_5*auxQ3_3_1+18*auxP4_0_6*auxQ3_3_0-6*auxP4_1_0*auxQ3_2_6-3*auxP4_1_1*auxQ3_2_5+3*auxP4_1_3*auxQ3_2_3+6*auxP4_1_4*auxQ3_2_2+9*auxP4_1_5*auxQ3_2_1+12*auxP4_1_6*auxQ3_2_0-12*auxP4_2_0*auxQ3_1_6-9*auxP4_2_1*auxQ3_1_5-6*auxP4_2_2*auxQ3_1_4-3*auxP4_2_3*auxQ3_1_3+3*auxP4_2_5*auxQ3_1_1+6*auxP4_2_6*auxQ3_1_0-18*auxP4_3_0*auxQ3_0_6-15*auxP4_3_1*auxQ3_0_5-12*auxP4_3_2*auxQ3_0_4-9*auxP4_3_3*auxQ3_0_3-6*auxP4_3_4*auxQ3_0_2-3*auxP4_3_5*auxQ3_0_1
301|1|2|6|6*B3_3_5*auxP4_0_2+9*auxP4_0_3*auxQ3_3_4+12*auxP4_0_4*auxQ3_3_3+15*auxP4_0_5*auxQ3_3_2+18*auxP4_0_6*auxQ3_3_1+21*auxP4_0_7*auxQ3_3_0-7*auxP4_1_0*auxQ3_2_7-4*auxP4_1_1*auxQ3_2_6-auxP4_1_2*auxQ3_2_5+2*auxP4_1_3*auxQ3_2_4+5*auxP4_1_4*auxQ3_2_3+8*auxP4_1_5*auxQ3_2_2+11*auxP4_1_6*auxQ3_2_1+14*auxP4_1_7*auxQ3_2_0-14*auxP4_2_0*auxQ3_1_7-11*auxP4_2_1*auxQ3_1_6-8*auxP4_2_2*auxQ3_1_5-5*auxP4_2_3*auxQ3_1_4-2*auxP4_2_4*auxQ3_1_3+auxP4_2_5*auxQ3_1_2+4*auxP4_2_6*auxQ3_1_1+7*auxP4_2_7*auxQ3_1_0-21*auxP4_3_0*auxQ3_0_7-18*auxP4_3_1*auxQ3_0_6-15*auxP4_3_2*auxQ3_0_5-12*auxP4_3_3*auxQ3_0_4-9*auxP4_3_4*auxQ3_0_3-6*auxP4_3_5*auxQ3_0_2-3*auxP4_3_6*auxQ3_0_1
302|1|2|7|9*B3_3_5*auxP4_0_3+12*auxP4_0_4*auxQ3_3_4+15*auxP4_0_5*auxQ3_3_3+18*auxP4_0_6*auxQ3_3_2+21*auxP4_0_7*auxQ3_3_1+24*auxP4_0_8*auxQ3_3_0-8*auxP4_1_0*auxQ3_2_8-5*auxP4_1_1*auxQ3_2_7-2*auxP4_1_2*auxQ3_2_6+auxP4_1_3*auxQ3_2_5+4*auxP4_1_4*auxQ3_2_4+7*auxP4_1_5*auxQ3_2_3+10*auxP4_1_6*auxQ3_2_2+13*auxP4_1_7*auxQ3_2_1+16*auxP4_1_8*auxQ3_2_0-16*auxP4_2_0*auxQ3_1_8-13*auxP4_2_1*auxQ3_1_7-10*auxP4_2_2*auxQ3_1_6-7*auxP4_2_3*auxQ3_1_5-4*auxP4_2_4*auxQ3_1_4-auxP4_2_5*auxQ3_1_3+2*auxP4_2_6*auxQ3_1_2+5*auxP4_2_7*auxQ3_1_1+8*auxP4_2_8*auxQ3_1_0-24*auxP4_3_0*auxQ3_0_8-21*auxP4_3_1*auxQ3_0_7-18*auxP4_3_2*auxQ3_0_6-15*auxP4_3_3*auxQ3_0_5-12*auxP4_3_4*auxQ3_0_4-9*auxP4_3_5*auxQ3_0_3-6*auxP4_3_6*auxQ3_0_2-3*auxP4_3_7*auxQ3_0_1
303|1|2|8|-9*B2_2_3*auxP4_1_0+12*B3_3_5*auxP4_0_4+15*auxP4_0_5*auxQ3_3_4+18*auxP4_0_6*auxQ3_3_3+21*auxP4_0_7*auxQ3_3_2+24*auxP4_0_8*auxQ3_3_1+27*auxP4_0_9*auxQ3_3_0-6*auxP4_1_1*auxQ3_2_8-3*auxP4_1_2*auxQ3_2_7+3*auxP4_1_4*auxQ3_2_5+6*auxP4_1_5*auxQ3_2_4+9*auxP4_1_6*auxQ3_2_3+12*auxP4_1_7*auxQ3_2_2+15*auxP4_1_8*auxQ3_2_1+18*auxP4_1_9*auxQ3_2_0-18*auxP4_2_0*auxQ3_1_9-15*auxP4_2_1*auxQ3_1_8-12*auxP4_2_2*auxQ3_1_7-9*auxP4_2_3*auxQ3_1_6-6*auxP4_2_4*auxQ3_1_5-3*auxP4_2_5*auxQ3_1_4+3*auxP4_2_7*auxQ3_1_2+6*auxP4_2_8*auxQ3_1_1+9*auxP4_2_9*auxQ3_1_0-27*auxP4_3_0*auxQ3_0_9-24*auxP4_3_1*auxQ3_0_8-21*auxP4_3_2*auxQ3_0_7-18*auxP4_3_3*auxQ3_0_6-15*auxP4_3_4*auxQ3_0_5-12*auxP4_3_5*auxQ3_0_4-9*auxP4_3_6*auxQ3_0_3-6*auxP4_3_7*auxQ3_0_2-3*auxP4_3_8*auxQ3_0_1
304|1|2|9|-7*B2_2_3*auxP4_1_1+15*B3_3_5*auxP4_0_5+30*auxP4_0_10*auxQ3_3_0+18*auxP4_0_6*auxQ3_3_4+21*auxP4_0_7*auxQ3_3_3+24*auxP4_0_8*auxQ3_3_2+27*auxP4_0_9*auxQ3_3_1+20*auxP4_1_10*auxQ3_2_0-4*auxP4_1_2*auxQ3_2_8-auxP4_1_3*auxQ3_2_7+2*auxP4_1_4*auxQ3_2_6+5*auxP4_1_5*auxQ3_2_5+8*auxP4_1_6*auxQ3_2_4+11*auxP4_1_7*auxQ3_2_3+14*auxP4_1_8*auxQ3_2_2+17*auxP4_1_9*auxQ3_2_1-20*auxP4_2_0*auxQ3_1_10-17*auxP4_2_1*auxQ3_1_9+10*auxP4_2_10*auxQ3_1_0-14*auxP4_2_2*auxQ3_1_8-11*auxP4_2_3*auxQ3_1_7-8*auxP4_2_4*auxQ3_1_6-5*auxP4_2_5*auxQ3_1_5-2*auxP4_2_6*auxQ3_1_4+auxP4_2_7*auxQ3_1_3+4*auxP4_2_8*auxQ3_1_2+7*auxP4_2_9*auxQ3_1_1-30*auxP4_3_0*auxQ3_0_10-27*auxP4_3_1*auxQ3_0_9-24*auxP4_3_2*auxQ3_0_8-21*auxP4_3_3*auxQ3_0_7-18*auxP4_3_4*auxQ3_0_6-15*auxP4_3_5*auxQ3_0_5-12*auxP4_3_6*auxQ3_0_4-9*auxP4_3_7*auxQ3_0_3-6*auxP4_3_8*auxQ3_0_2-3*auxP4_3_9*auxQ3_0_1
