index	exponent_vector	monomial
4825	0,6,3,0,0,2,2	q2_0^6*q3_0^3*q6_0^2*b3^2
4826	2,5,3,0,0,2,2	b4^2*q2_0^5*q3_0^3*q6_0^2*b3^2
4827	4,4,3,0,0,2,2	b4^4*q2_0^4*q3_0^3*q6_0^2*b3^2
4828	6,3,3,0,0,2,2	b4^6*q2_0^3*q3_0^3*q6_0^2*b3^2
4829	8,2,3,0,0,2,2	b4^8*q2_0^2*q3_0^3*q6_0^2*b3^2
4830	10,1,3,0,0,2,2	b4^10*q2_0*q3_0^3*q6_0^2*b3^2
4831	12,0,3,0,0,2,2	b4^12*q3_0^3*q6_0^2*b3^2
4832	1,7,2,0,0,2,2	b4*q2_0^7*q3_0^2*q6_0^2*b3^2
4833	3,6,2,0,0,2,2	b4^3*q2_0^6*q3_0^2*q6_0^2*b3^2
4834	5,5,2,0,0,2,2	b4^5*q2_0^5*q3_0^2*q6_0^2*b3^2
4835	7,4,2,0,0,2,2	b4^7*q2_0^4*q3_0^2*q6_0^2*b3^2
4836	9,3,2,0,0,2,2	b4^9*q2_0^3*q3_0^2*q6_0^2*b3^2
4837	11,2,2,0,0,2,2	b4^11*q2_0^2*q3_0^2*q6_0^2*b3^2
4838	13,1,2,0,0,2,2	b4^13*q2_0*q3_0^2*q6_0^2*b3^2
4839	15,0,2,0,0,2,2	b4^15*q3_0^2*q6_0^2*b3^2
4840	0,9,1,0,0,2,2	q2_0^9*q3_0*q6_0^2*b3^2
4841	2,8,1,0,0,2,2	b4^2*q2_0^8*q3_0*q6_0^2*b3^2
4842	4,7,1,0,0,2,2	b4^4*q2_0^7*q3_0*q6_0^2*b3^2
4843	6,6,1,0,0,2,2	b4^6*q2_0^6*q3_0*q6_0^2*b3^2
4844	8,5,1,0,0,2,2	b4^8*q2_0^5*q3_0*q6_0^2*b3^2
4845	0,1,0,0,5,1,2	q2_0*q5_0^5*q6_0*b3^2
4846	2,0,0,0,5,1,2	b4^2*q5_0^5*q6_0*b3^2
4847	0,0,1,1,4,1,2	q3_0*q4_0*q5_0^4*q6_0*b3^2
4848	1,1,0,1,4,1,2	b4*q2_0*q4_0*q5_0^4*q6_0*b3^2
4849	3,0,0,1,4,1,2	b4^3*q4_0*q5_0^4*q6_0*b3^2
4850	1,0,2,0,4,1,2	b4*q3_0^2*q5_0^4*q6_0*b3^2
4851	0,2,1,0,4,1,2	q2_0^2*q3_0*q5_0^4*q6_0*b3^2
4852	2,1,1,0,4,1,2	b4^2*q2_0*q3_0*q5_0^4*q6_0*b3^2
4853	4,0,1,0,4,1,2	b4^4*q3_0*q5_0^4*q6_0*b3^2
4854	1,3,0,0,4,1,2	b4*q2_0^3*q5_0^4*q6_0*b3^2
4855	3,2,0,0,4,1,2	b4^3*q2_0^2*q5_0^4*q6_0*b3^2
4856	5,1,0,0,4,1,2	b4^5*q2_0*q5_0^4*q6_0*b3^2
4857	7,0,0,0,4,1,2	b4^7*q5_0^4*q6_0*b3^2
4858	0,0,0,3,3,1,2	q4_0^3*q5_0^3*q6_0*b3^2
4859	1,0,1,2,3,1,2	b4*q3_0*q4_0^2*q5_0^3*q6_0*b3^2
4860	0,2,0,2,3,1,2	q2_0^2*q4_0^2*q5_0^3*q6_0*b3^2
4861	2,1,0,2,3,1,2	b4^2*q2_0*q4_0^2*q5_0^3*q6_0*b3^2
4862	0,1,2,1,3,1,2	q2_0*q3_0^2*q4_0*q5_0^3*q6_0*b3^2
4863	0,4,0,1,3,1,2	q2_0^4*q4_0*q5_0^3*q6_0*b3^2
4864	0,0,4,0,3,1,2	q3_0^4*q5_0^3*q6_0*b3^2
4865	0,3,2,0,3,1,2	q2_0^3*q3_0^2*q5_0^3*q6_0*b3^2
4866	0,6,0,0,3,1,2	q2_0^6*q5_0^3*q6_0*b3^2
4867	0,1,1,3,2,1,2	q2_0*q3_0*q4_0^3*q5_0^2*q6_0*b3^2
4868	0,0,3,2,2,1,2	q3_0^3*q4_0^2*q5_0^2*q6_0*b3^2
4869	0,3,1,2,2,1,2	q2_0^3*q3_0*q4_0^2*q5_0^2*q6_0*b3^2
4870	0,2,3,1,2,1,2	q2_0^2*q3_0^3*q4_0*q5_0^2*q6_0*b3^2
4871	0,5,1,1,2,1,2	q2_0^5*q3_0*q4_0*q5_0^2*q6_0*b3^2
4872	0,1,5,0,2,1,2	q2_0*q3_0^5*q5_0^2*q6_0*b3^2
4873	0,4,3,0,2,1,2	q2_0^4*q3_0^3*q5_0^2*q6_0*b3^2
4874	0,7,1,0,2,1,2	q2_0^7*q3_0*q5_0^2*q6_0*b3^2
4875	0,1,0,5,1,1,2	q2_0*q4_0^5*q5_0*q6_0*b3^2
4876	0,0,2,4,1,1,2	q3_0^2*q4_0^4*q5_0*q6_0*b3^2
4877	0,3,0,4,1,1,2	q2_0^3*q4_0^4*q5_0*q6_0*b3^2
4878	0,2,2,3,1,1,2	q2_0^2*q3_0^2*q4_0^3*q5_0*q6_0*b3^2
4879	0,5,0,3,1,1,2	q2_0^5*q4_0^3*q5_0*q6_0*b3^2
4880	0,1,4,2,1,1,2	q2_0*q3_0^4*q4_0^2*q5_0*q6_0*b3^2
4881	0,4,2,2,1,1,2	q2_0^4*q3_0^2*q4_0^2*q5_0*q6_0*b3^2
4882	0,7,0,2,1,1,2	q2_0^7*q4_0^2*q5_0*q6_0*b3^2
4883	0,0,6,1,1,1,2	q3_0^6*q4_0*q5_0*q6_0*b3^2
4884	0,3,4,1,1,1,2	q2_0^3*q3_0^4*q4_0*q5_0*q6_0*b3^2
4885	0,6,2,1,1,1,2	q2_0^6*q3_0^2*q4_0*q5_0*q6_0*b3^2
4886	0,9,0,1,1,1,2	q2_0^9*q4_0*q5_0*q6_0*b3^2
4887	0,2,6,0,1,1,2	q2_0^2*q3_0^6*q5_0*q6_0*b3^2
4888	0,5,4,0,1,1,2	q2_0^5*q3_0^4*q5_0*q6_0*b3^2
4889	0,8,2,0,1,1,2	q2_0^8*q3_0^2*q5_0*q6_0*b3^2
4890	0,0,1,6,0,1,2	q3_0*q4_0^6*q6_0*b3^2
4891	0,2,1,5,0,1,2	q2_0^2*q3_0*q4_0^5*q6_0*b3^2
4892	0,1,3,4,0,1,2	q2_0*q3_0^3*q4_0^4*q6_0*b3^2
4893	0,4,1,4,0,1,2	q2_0^4*q3_0*q4_0^4*q6_0*b3^2
4894	0,0,5,3,0,1,2	q3_0^5*q4_0^3*q6_0*b3^2
4895	0,3,3,3,0,1,2	q2_0^3*q3_0^3*q4_0^3*q6_0*b3^2
4896	0,6,1,3,0,1,2	q2_0^6*q3_0*q4_0^3*q6_0*b3^2
4897	0,2,5,2,0,1,2	q2_0^2*q3_0^5*q4_0^2*q6_0*b3^2
4898	0,5,3,2,0,1,2	q2_0^5*q3_0^3*q4_0^2*q6_0*b3^2
4899	0,8,1,2,0,1,2	q2_0^8*q3_0*q4_0^2*q6_0*b3^2
4900	0,1,7,1,0,1,2	q2_0*q3_0^7*q4_0*q6_0*b3^2
4901	0,4,5,1,0,1,2	q2_0^4*q3_0^5*q4_0*q6_0*b3^2
4902	0,7,3,1,0,1,2	q2_0^7*q3_0^3*q4_0*q6_0*b3^2
4903	0,0,1,0,6,0,2	q3_0*q5_0^6*b3^2
4904	0,0,0,2,5,0,2	q4_0^2*q5_0^5*b3^2
4905	0,2,0,1,5,0,2	q2_0^2*q4_0*q5_0^5*b3^2
4906	0,1,2,0,5,0,2	q2_0*q3_0^2*q5_0^5*b3^2
4907	0,4,0,0,5,0,2	q2_0^4*q5_0^5*b3^2
4908	0,1,1,2,4,0,2	q2_0*q3_0*q4_0^2*q5_0^4*b3^2
4909	0,0,3,1,4,0,2	q3_0^3*q4_0*q5_0^4*b3^2
4910	0,3,1,1,4,0,2	q2_0^3*q3_0*q4_0*q5_0^4*b3^2
4911	0,2,3,0,4,0,2	q2_0^2*q3_0^3*q5_0^4*b3^2
4912	0,5,1,0,4,0,2	q2_0^5*q3_0*q5_0^4*b3^2
4913	0,1,0,4,3,0,2	q2_0*q4_0^4*q5_0^3*b3^2
4914	0,0,2,3,3,0,2	q3_0^2*q4_0^3*q5_0^3*b3^2
4915	0,3,0,3,3,0,2	q2_0^3*q4_0^3*q5_0^3*b3^2
4916	0,2,2,2,3,0,2	q2_0^2*q3_0^2*q4_0^2*q5_0^3*b3^2
4917	0,5,0,2,3,0,2	q2_0^5*q4_0^2*q5_0^3*b3^2
4918	0,1,4,1,3,0,2	q2_0*q3_0^4*q4_0*q5_0^3*b3^2
4919	0,4,2,1,3,0,2	q2_0^4*q3_0^2*q4_0*q5_0^3*b3^2
4920	0,7,0,1,3,0,2	q2_0^7*q4_0*q5_0^3*b3^2
4921	0,0,6,0,3,0,2	q3_0^6*q5_0^3*b3^2
4922	0,3,4,0,3,0,2	q2_0^3*q3_0^4*q5_0^3*b3^2
4923	0,6,2,0,3,0,2	q2_0^6*q3_0^2*q5_0^3*b3^2
4924	0,9,0,0,3,0,2	q2_0^9*q5_0^3*b3^2
4925	0,0,1,5,2,0,2	q3_0*q4_0^5*q5_0^2*b3^2
4926	0,2,1,4,2,0,2	q2_0^2*q3_0*q4_0^4*q5_0^2*b3^2
4927	0,1,3,3,2,0,2	q2_0*q3_0^3*q4_0^3*q5_0^2*b3^2
4928	0,4,1,3,2,0,2	q2_0^4*q3_0*q4_0^3*q5_0^2*b3^2
4929	0,0,5,2,2,0,2	q3_0^5*q4_0^2*q5_0^2*b3^2
4930	0,3,3,2,2,0,2	q2_0^3*q3_0^3*q4_0^2*q5_0^2*b3^2
4931	0,6,1,2,2,0,2	q2_0^6*q3_0*q4_0^2*q5_0^2*b3^2
4932	0,2,5,1,2,0,2	q2_0^2*q3_0^5*q4_0*q5_0^2*b3^2
4933	0,5,3,1,2,0,2	q2_0^5*q3_0^3*q4_0*q5_0^2*b3^2
4934	0,8,1,1,2,0,2	q2_0^8*q3_0*q4_0*q5_0^2*b3^2
4935	0,1,7,0,2,0,2	q2_0*q3_0^7*q5_0^2*b3^2
4936	0,4,5,0,2,0,2	q2_0^4*q3_0^5*q5_0^2*b3^2
4937	0,7,3,0,2,0,2	q2_0^7*q3_0^3*q5_0^2*b3^2
4938	0,0,0,7,1,0,2	q4_0^7*q5_0*b3^2
4939	0,0,4,4,1,0,2	q3_0^4*q4_0^4*q5_0*b3^2
4940	0,0,0,0,1,6,1	q5_0*q6_0^6*b3
4941	0,0,2,0,1,5,1	q3_0^2*q5_0*q6_0^5*b3
4942	0,0,1,2,0,5,1	q3_0*q4_0^2*q6_0^5*b3
4943	0,0,1,1,2,4,1	q3_0*q4_0*q5_0^2*q6_0^4*b3
4944	0,0,0,3,1,4,1	q4_0^3*q5_0*q6_0^4*b3
4945	0,0,4,0,1,4,1	q3_0^4*q5_0*q6_0^4*b3
4946	0,0,3,2,0,4,1	q3_0^3*q4_0^2*q6_0^4*b3
4947	0,0,1,0,4,3,1	q3_0*q5_0^4*q6_0^3*b3
4948	0,0,0,2,3,3,1	q4_0^2*q5_0^3*q6_0^3*b3
4949	0,0,3,1,2,3,1	q3_0^3*q4_0*q5_0^2*q6_0^3*b3
4950	0,0,2,3,1,3,1	q3_0^2*q4_0^3*q5_0*q6_0^3*b3
4951	0,0,6,0,1,3,1	q3_0^6*q5_0*q6_0^3*b3
4952	0,0,1,5,0,3,1	q3_0*q4_0^5*q6_0^3*b3
4953	0,0,5,2,0,3,1	q3_0^5*q4_0^2*q6_0^3*b3
4954	0,0,0,1,5,2,1	q4_0*q5_0^5*q6_0^2*b3
4955	0,0,3,0,4,2,1	q3_0^3*q5_0^4*q6_0^2*b3
4956	0,0,0,6,1,2,1	q4_0^6*q5_0*q6_0^2*b3
4957	0,1,0,0,0,0,6	q2_0*b3^6
4958	2,0,0,0,0,0,6	b4^2*b3^6
4959	0,0,0,1,0,1,5	q4_0*q6_0*b3^5
4960	1,0,1,0,0,1,5	b4*q3_0*q6_0*b3^5
4961	0,2,0,0,0,1,5	q2_0^2*q6_0*b3^5
4962	2,1,0,0,0,1,5	b4^2*q2_0*q6_0*b3^5
4963	4,0,0,0,0,1,5	b4^4*q6_0*b3^5
4964	0,0,0,0,2,0,5	q5_0^2*b3^5
4965	1,0,0,1,1,0,5	b4*q4_0*q5_0*b3^5
4966	0,1,1,0,1,0,5	q2_0*q3_0*q5_0*b3^5
4967	2,0,1,0,1,0,5	b4^2*q3_0*q5_0*b3^5
4968	1,2,0,0,1,0,5	b4*q2_0^2*q5_0*b3^5
4969	3,1,0,0,1,0,5	b4^3*q2_0*q5_0*b3^5
4970	5,0,0,0,1,0,5	b4^5*q5_0*b3^5
4971	0,1,0,2,0,0,5	q2_0*q4_0^2*b3^5
4972	2,0,0,2,0,0,5	b4^2*q4_0^2*b3^5
4973	0,0,2,1,0,0,5	q3_0^2*q4_0*b3^5
4974	1,1,1,1,0,0,5	b4*q2_0*q3_0*q4_0*b3^5
4975	3,0,1,1,0,0,5	b4^3*q3_0*q4_0*b3^5
4976	0,3,0,1,0,0,5	q2_0^3*q4_0*b3^5
4977	2,2,0,1,0,0,5	b4^2*q2_0^2*q4_0*b3^5
4978	4,1,0,1,0,0,5	b4^4*q2_0*q4_0*b3^5
4979	6,0,0,1,0,0,5	b4^6*q4_0*b3^5
4980	1,0,3,0,0,0,5	b4*q3_0^3*b3^5
4981	0,2,2,0,0,0,5	q2_0^2*q3_0^2*b3^5
4982	2,1,2,0,0,0,5	b4^2*q2_0*q3_0^2*b3^5
4983	4,0,2,0,0,0,5	b4^4*q3_0^2*b3^5
4984	1,3,1,0,0,0,5	b4*q2_0^3*q3_0*b3^5
4985	3,2,1,0,0,0,5	b4^3*q2_0^2*q3_0*b3^5
4986	5,1,1,0,0,0,5	b4^5*q2_0*q3_0*b3^5
4987	7,0,1,0,0,0,5	b4^7*q3_0*b3^5
4988	0,5,0,0,0,0,5	q2_0^5*b3^5
4989	2,4,0,0,0,0,5	b4^2*q2_0^4*b3^5
4990	4,3,0,0,0,0,5	b4^4*q2_0^3*b3^5
4991	6,2,0,0,0,0,5	b4^6*q2_0^2*b3^5
4992	8,1,0,0,0,0,5	b4^8*q2_0*b3^5
4993	10,0,0,0,0,0,5	b4^10*b3^5
4994	0,0,0,0,0,3,4	q6_0^3*b3^4
4995	1,0,0,0,1,2,4	b4*q5_0*q6_0^2*b3^4
4996	0,1,0,1,0,2,4	q2_0*q4_0*q6_0^2*b3^4
4997	2,0,0,1,0,2,4	b4^2*q4_0*q6_0^2*b3^4
4998	0,0,2,0,0,2,4	q3_0^2*q6_0^2*b3^4
4999	1,1,1,0,0,2,4	b4*q2_0*q3_0*q6_0^2*b3^4
5000	3,0,1,0,0,2,4	b4^3*q3_0*q6_0^2*b3^4
5001	0,3,0,0,0,2,4	q2_0^3*q6_0^2*b3^4
5002	2,2,0,0,0,2,4	b4^2*q2_0^2*q6_0^2*b3^4
5003	4,1,0,0,0,2,4	b4^4*q2_0*q6_0^2*b3^4
5004	6,0,0,0,0,2,4	b4^6*q6_0^2*b3^4
5005	0,1,0,0,2,1,4	q2_0*q5_0^2*q6_0*b3^4
5006	2,0,0,0,2,1,4	b4^2*q5_0^2*q6_0*b3^4
5007	0,0,1,1,1,1,4	q3_0*q4_0*q5_0*q6_0*b3^4
5008	1,1,0,1,1,1,4	b4*q2_0*q4_0*q5_0*q6_0*b3^4
5009	3,0,0,1,1,1,4	b4^3*q4_0*q5_0*q6_0*b3^4
5010	1,0,2,0,1,1,4	b4*q3_0^2*q5_0*q6_0*b3^4
5011	0,2,1,0,1,1,4	q2_0^2*q3_0*q5_0*q6_0*b3^4
5012	2,1,1,0,1,1,4	b4^2*q2_0*q3_0*q5_0*q6_0*b3^4
5013	4,0,1,0,1,1,4	b4^4*q3_0*q5_0*q6_0*b3^4
5014	1,3,0,0,1,1,4	b4*q2_0^3*q5_0*q6_0*b3^4
5015	3,2,0,0,1,1,4	b4^3*q2_0^2*q5_0*q6_0*b3^4
5016	5,1,0,0,1,1,4	b4^5*q2_0*q5_0*q6_0*b3^4
5017	7,0,0,0,1,1,4	b4^7*q5_0*q6_0*b3^4
5018	0,0,0,3,0,1,4	q4_0^3*q6_0*b3^4
5019	1,0,1,2,0,1,4	b4*q3_0*q4_0^2*q6_0*b3^4
5020	0,2,0,2,0,1,4	q2_0^2*q4_0^2*q6_0*b3^4
5021	2,1,0,2,0,1,4	b4^2*q2_0*q4_0^2*q6_0*b3^4
5022	4,0,0,2,0,1,4	b4^4*q4_0^2*q6_0*b3^4
5023	0,1,2,1,0,1,4	q2_0*q3_0^2*q4_0*q6_0*b3^4
5024	2,0,2,1,0,1,4	b4^2*q3_0^2*q4_0*q6_0*b3^4
5025	1,2,1,1,0,1,4	b4*q2_0^2*q3_0*q4_0*q6_0*b3^4
5026	3,1,1,1,0,1,4	b4^3*q2_0*q3_0*q4_0*q6_0*b3^4
5027	5,0,1,1,0,1,4	b4^5*q3_0*q4_0*q6_0*b3^4
5028	0,4,0,1,0,1,4	q2_0^4*q4_0*q6_0*b3^4
5029	2,3,0,1,0,1,4	b4^2*q2_0^3*q4_0*q6_0*b3^4
5030	4,2,0,1,0,1,4	b4^4*q2_0^2*q4_0*q6_0*b3^4
5031	6,1,0,1,0,1,4	b4^6*q2_0*q4_0*q6_0*b3^4
5032	8,0,0,1,0,1,4	b4^8*q4_0*q6_0*b3^4
5033	0,0,4,0,0,1,4	q3_0^4*q6_0*b3^4
5034	1,1,3,0,0,1,4	b4*q2_0*q3_0^3*q6_0*b3^4
5035	3,0,3,0,0,1,4	b4^3*q3_0^3*q6_0*b3^4
5036	0,3,2,0,0,1,4	q2_0^3*q3_0^2*q6_0*b3^4
5037	2,2,2,0,0,1,4	b4^2*q2_0^2*q3_0^2*q6_0*b3^4
5038	4,1,2,0,0,1,4	b4^4*q2_0*q3_0^2*q6_0*b3^4
5039	6,0,2,0,0,1,4	b4^6*q3_0^2*q6_0*b3^4
5040	1,4,1,0,0,1,4	b4*q2_0^4*q3_0*q6_0*b3^4
5041	3,3,1,0,0,1,4	b4^3*q2_0^3*q3_0*q6_0*b3^4
5042	5,2,1,0,0,1,4	b4^5*q2_0^2*q3_0*q6_0*b3^4
5043	7,1,1,0,0,1,4	b4^7*q2_0*q3_0*q6_0*b3^4
5044	9,0,1,0,0,1,4	b4^9*q3_0*q6_0*b3^4
5045	0,6,0,0,0,1,4	q2_0^6*q6_0*b3^4
5046	2,5,0,0,0,1,4	b4^2*q2_0^5*q6_0*b3^4
5047	4,4,0,0,0,1,4	b4^4*q2_0^4*q6_0*b3^4
5048	6,3,0,0,0,1,4	b4^6*q2_0^3*q6_0*b3^4
5049	8,2,0,0,0,1,4	b4^8*q2_0^2*q6_0*b3^4
5050	10,1,0,0,0,1,4	b4^10*q2_0*q6_0*b3^4
5051	12,0,0,0,0,1,4	b4^12*q6_0*b3^4
5052	0,0,1,0,3,0,4	q3_0*q5_0^3*b3^4
5053	1,1,0,0,3,0,4	b4*q2_0*q5_0^3*b3^4
5054	3,0,0,0,3,0,4	b4^3*q5_0^3*b3^4
5055	0,0,0,2,2,0,4	q4_0^2*q5_0^2*b3^4
5056	1,0,1,1,2,0,4	b4*q3_0*q4_0*q5_0^2*b3^4
5057	0,2,0,1,2,0,4	q2_0^2*q4_0*q5_0^2*b3^4
5058	2,1,0,1,2,0,4	b4^2*q2_0*q4_0*q5_0^2*b3^4
5059	4,0,0,1,2,0,4	b4^4*q4_0*q5_0^2*b3^4
5060	0,1,2,0,2,0,4	q2_0*q3_0^2*q5_0^2*b3^4
5061	2,0,2,0,2,0,4	b4^2*q3_0^2*q5_0^2*b3^4
5062	1,2,1,0,2,0,4	b4*q2_0^2*q3_0*q5_0^2*b3^4
5063	3,1,1,0,2,0,4	b4^3*q2_0*q3_0*q5_0^2*b3^4
5064	5,0,1,0,2,0,4	b4^5*q3_0*q5_0^2*b3^4
5065	0,4,0,0,2,0,4	q2_0^4*q5_0^2*b3^4
5066	2,3,0,0,2,0,4	b4^2*q2_0^3*q5_0^2*b3^4
5067	4,2,0,0,2,0,4	b4^4*q2_0^2*q5_0^2*b3^4
5068	6,1,0,0,2,0,4	b4^6*q2_0*q5_0^2*b3^4
5069	8,0,0,0,2,0,4	b4^8*q5_0^2*b3^4
5070	1,0,0,3,1,0,4	b4*q4_0^3*q5_0*b3^4
5071	0,1,1,2,1,0,4	q2_0*q3_0*q4_0^2*q5_0*b3^4
5072	2,0,1,2,1,0,4	b4^2*q3_0*q4_0^2*q5_0*b3^4
5073	1,2,0,2,1,0,4	b4*q2_0^2*q4_0^2*q5_0*b3^4
5074	3,1,0,2,1,0,4	b4^3*q2_0*q4_0^2*q5_0*b3^4
5075	5,0,0,2,1,0,4	b4^5*q4_0^2*q5_0*b3^4
5076	0,0,3,1,1,0,4	q3_0^3*q4_0*q5_0*b3^4
5077	1,1,2,1,1,0,4	b4*q2_0*q3_0^2*q4_0*q5_0*b3^4
5078	3,0,2,1,1,0,4	b4^3*q3_0^2*q4_0*q5_0*b3^4
5079	0,3,1,1,1,0,4	q2_0^3*q3_0*q4_0*q5_0*b3^4
5080	2,2,1,1,1,0,4	b4^2*q2_0^2*q3_0*q4_0*q5_0*b3^4
5081	4,1,1,1,1,0,4	b4^4*q2_0*q3_0*q4_0*q5_0*b3^4
5082	6,0,1,1,1,0,4	b4^6*q3_0*q4_0*q5_0*b3^4
5083	1,4,0,1,1,0,4	b4*q2_0^4*q4_0*q5_0*b3^4
5084	3,3,0,1,1,0,4	b4^3*q2_0^3*q4_0*q5_0*b3^4
5085	5,2,0,1,1,0,4	b4^5*q2_0^2*q4_0*q5_0*b3^4
5086	7,1,0,1,1,0,4	b4^7*q2_0*q4_0*q5_0*b3^4
5087	9,0,0,1,1,0,4	b4^9*q4_0*q5_0*b3^4
5088	1,0,4,0,1,0,4	b4*q3_0^4*q5_0*b3^4
5089	0,2,3,0,1,0,4	q2_0^2*q3_0^3*q5_0*b3^4
5090	2,1,3,0,1,0,4	b4^2*q2_0*q3_0^3*q5_0*b3^4
5091	4,0,3,0,1,0,4	b4^4*q3_0^3*q5_0*b3^4
5092	1,3,2,0,1,0,4	b4*q2_0^3*q3_0^2*q5_0*b3^4
5093	3,2,2,0,1,0,4	b4^3*q2_0^2*q3_0^2*q5_0*b3^4
5094	5,1,2,0,1,0,4	b4^5*q2_0*q3_0^2*q5_0*b3^4
5095	7,0,2,0,1,0,4	b4^7*q3_0^2*q5_0*b3^4
5096	0,5,1,0,1,0,4	q2_0^5*q3_0*q5_0*b3^4
5097	2,4,1,0,1,0,4	b4^2*q2_0^4*q3_0*q5_0*b3^4
5098	4,3,1,0,1,0,4	b4^4*q2_0^3*q3_0*q5_0*b3^4
5099	6,2,1,0,1,0,4	b4^6*q2_0^2*q3_0*q5_0*b3^4
5100	8,1,1,0,1,0,4	b4^8*q2_0*q3_0*q5_0*b3^4
5101	10,0,1,0,1,0,4	b4^10*q3_0*q5_0*b3^4
5102	1,6,0,0,1,0,4	b4*q2_0^6*q5_0*b3^4
5103	3,5,0,0,1,0,4	b4^3*q2_0^5*q5_0*b3^4
5104	5,4,0,0,1,0,4	b4^5*q2_0^4*q5_0*b3^4
5105	7,3,0,0,1,0,4	b4^7*q2_0^3*q5_0*b3^4
5106	9,2,0,0,1,0,4	b4^9*q2_0^2*q5_0*b3^4
5107	11,1,0,0,1,0,4	b4^11*q2_0*q5_0*b3^4
5108	13,0,0,0,1,0,4	b4^13*q5_0*b3^4
5109	0,1,0,4,0,0,4	q2_0*q4_0^4*b3^4
5110	2,0,0,4,0,0,4	b4^2*q4_0^4*b3^4
5111	0,0,2,3,0,0,4	q3_0^2*q4_0^3*b3^4
5112	1,1,1,3,0,0,4	b4*q2_0*q3_0*q4_0^3*b3^4
5113	3,0,1,3,0,0,4	b4^3*q3_0*q4_0^3*b3^4
5114	0,3,0,3,0,0,4	q2_0^3*q4_0^3*b3^4
5115	2,2,0,3,0,0,4	b4^2*q2_0^2*q4_0^3*b3^4
5116	4,1,0,3,0,0,4	b4^4*q2_0*q4_0^3*b3^4
5117	6,0,0,3,0,0,4	b4^6*q4_0^3*b3^4
5118	1,0,3,2,0,0,4	b4*q3_0^3*q4_0^2*b3^4
5119	0,2,2,2,0,0,4	q2_0^2*q3_0^2*q4_0^2*b3^4
5120	2,1,2,2,0,0,4	b4^2*q2_0*q3_0^2*q4_0^2*b3^4
5121	4,0,2,2,0,0,4	b4^4*q3_0^2*q4_0^2*b3^4
5122	1,3,1,2,0,0,4	b4*q2_0^3*q3_0*q4_0^2*b3^4
5123	3,2,1,2,0,0,4	b4^3*q2_0^2*q3_0*q4_0^2*b3^4
5124	5,1,1,2,0,0,4	b4^5*q2_0*q3_0*q4_0^2*b3^4
5125	7,0,1,2,0,0,4	b4^7*q3_0*q4_0^2*b3^4
5126	0,5,0,2,0,0,4	q2_0^5*q4_0^2*b3^4
5127	2,4,0,2,0,0,4	b4^2*q2_0^4*q4_0^2*b3^4
5128	4,3,0,2,0,0,4	b4^4*q2_0^3*q4_0^2*b3^4
5129	6,2,0,2,0,0,4	b4^6*q2_0^2*q4_0^2*b3^4
5130	8,1,0,2,0,0,4	b4^8*q2_0*q4_0^2*b3^4
5131	10,0,0,2,0,0,4	b4^10*q4_0^2*b3^4
5132	0,1,4,1,0,0,4	q2_0*q3_0^4*q4_0*b3^4
5133	2,0,4,1,0,0,4	b4^2*q3_0^4*q4_0*b3^4
5134	1,2,3,1,0,0,4	b4*q2_0^2*q3_0^3*q4_0*b3^4
5135	3,1,3,1,0,0,4	b4^3*q2_0*q3_0^3*q4_0*b3^4
5136	5,0,3,1,0,0,4	b4^5*q3_0^3*q4_0*b3^4
5137	0,4,2,1,0,0,4	q2_0^4*q3_0^2*q4_0*b3^4
5138	2,3,2,1,0,0,4	b4^2*q2_0^3*q3_0^2*q4_0*b3^4
5139	4,2,2,1,0,0,4	b4^4*q2_0^2*q3_0^2*q4_0*b3^4
5140	6,1,2,1,0,0,4	b4^6*q2_0*q3_0^2*q4_0*b3^4
5141	8,0,2,1,0,0,4	b4^8*q3_0^2*q4_0*b3^4
5142	1,5,1,1,0,0,4	b4*q2_0^5*q3_0*q4_0*b3^4
5143	3,4,1,1,0,0,4	b4^3*q2_0^4*q3_0*q4_0*b3^4
5144	5,3,1,1,0,0,4	b4^5*q2_0^3*q3_0*q4_0*b3^4
5145	7,2,1,1,0,0,4	b4^7*q2_0^2*q3_0*q4_0*b3^4
5146	9,1,1,1,0,0,4	b4^9*q2_0*q3_0*q4_0*b3^4
5147	11,0,1,1,0,0,4	b4^11*q3_0*q4_0*b3^4
5148	0,7,0,1,0,0,4	q2_0^7*q4_0*b3^4
5149	2,6,0,1,0,0,4	b4^2*q2_0^6*q4_0*b3^4
5150	4,5,0,1,0,0,4	b4^4*q2_0^5*q4_0*b3^4
5151	6,4,0,1,0,0,4	b4^6*q2_0^4*q4_0*b3^4
5152	8,3,0,1,0,0,4	b4^8*q2_0^3*q4_0*b3^4
5153	10,2,0,1,0,0,4	b4^10*q2_0^2*q4_0*b3^4
5154	12,1,0,1,0,0,4	b4^12*q2_0*q4_0*b3^4
5155	14,0,0,1,0,0,4	b4^14*q4_0*b3^4
5156	0,0,6,0,0,0,4	q3_0^6*b3^4
5157	1,1,5,0,0,0,4	b4*q2_0*q3_0^5*b3^4
5158	3,0,5,0,0,0,4	b4^3*q3_0^5*b3^4
5159	0,3,4,0,0,0,4	q2_0^3*q3_0^4*b3^4
5160	2,2,4,0,0,0,4	b4^2*q2_0^2*q3_0^4*b3^4
5161	4,1,4,0,0,0,4	b4^4*q2_0*q3_0^4*b3^4
5162	6,0,4,0,0,0,4	b4^6*q3_0^4*b3^4
5163	1,4,3,0,0,0,4	b4*q2_0^4*q3_0^3*b3^4
